name,Phirea_time,UBC_cheap_time,UBC_time
data/TSP/implosion/501.tsp,0.034,0.06,3.25
data/TSP/implosion/502.tsp,0.077,0.18,10.16
data/TSP/implosion/503.tsp,0.068,0.15,7.32
data/TSP/implosion/504.tsp,0.095,0.3,17.66
data/TSP/implosion/505.tsp,0.057,0.14,5.17
data/TSP/implosion/506.tsp,0.10099999999999999,0.03,2.93
data/TSP/implosion/507.tsp,0.039,0.04,2.55
data/TSP/implosion/508.tsp,0.09,0.11,4.45
data/TSP/implosion/509.tsp,0.047,0.05,3.35
data/TSP/implosion/51.tsp,0.11199999999999999,0.3,22.56
data/TSP/implosion/510.tsp,0.106,0.29,14.36
data/TSP/implosion/511.tsp,0.034,0.06,3.11
data/TSP/implosion/512.tsp,0.03,0.04,2.69
data/TSP/implosion/513.tsp,0.107,0.31,16.96
data/TSP/implosion/514.tsp,0.045,0.07,3.11
data/TSP/implosion/515.tsp,0.11699999999999999,0.35,22.19
data/TSP/implosion/516.tsp,0.102,0.28,19.11
data/TSP/implosion/517.tsp,0.057,0.14,6.18
data/TSP/implosion/518.tsp,0.057999999999999996,0.14,6.87
data/TSP/implosion/519.tsp,0.04,0.06,3.73
data/TSP/implosion/52.tsp,0.069,0.13,5.58
data/TSP/implosion/520.tsp,0.077,0.19,7.21
data/TSP/implosion/521.tsp,0.047,0.11,4.67
data/TSP/implosion/522.tsp,0.035,0.07,3.43
data/TSP/implosion/523.tsp,0.076,0.14,6.86
data/TSP/implosion/524.tsp,0.052000000000000005,0.1,5.25
data/TSP/implosion/525.tsp,0.045,0.1,4.28
data/TSP/implosion/526.tsp,0.075,0.23,12.03
data/TSP/implosion/527.tsp,0.057999999999999996,0.15,5.89
data/TSP/implosion/528.tsp,0.106,0.34,17.87
data/TSP/implosion/529.tsp,0.033,0.04,2.59
data/TSP/implosion/53.tsp,0.024,0.04,2.63
data/TSP/implosion/530.tsp,0.063,0.16,8.88
data/TSP/implosion/531.tsp,0.038,0.07,4.33
data/TSP/implosion/532.tsp,0.027999999999999997,0.02,2.53
data/TSP/implosion/533.tsp,0.046,0.1,4.64
data/TSP/implosion/534.tsp,0.035,0.06,3.2
data/TSP/implosion/535.tsp,0.052000000000000005,0.12,5.15
data/TSP/implosion/536.tsp,0.062,0.15,7.57
data/TSP/implosion/537.tsp,0.067,0.18,6.32
data/TSP/implosion/538.tsp,0.034,0.05,3.55
data/TSP/implosion/539.tsp,0.11599999999999999,0.33,12.7
data/TSP/implosion/54.tsp,0.039,0.05,2.71
data/TSP/implosion/540.tsp,0.040999999999999995,0.05,2.94
data/TSP/implosion/541.tsp,0.038,0.05,2.98
data/TSP/implosion/542.tsp,0.069,0.18,8.08
data/TSP/implosion/543.tsp,0.055999999999999994,0.07,3.79
data/TSP/implosion/544.tsp,0.045,0.1,3.59
data/TSP/implosion/545.tsp,0.099,0.28,13.03
data/TSP/implosion/546.tsp,0.024,0.04,2.47
data/TSP/implosion/547.tsp,0.1,0.32,18.8
data/TSP/implosion/548.tsp,0.061,0.09,4.76
data/TSP/implosion/549.tsp,0.035,0.05,2.81
data/TSP/implosion/55.tsp,0.102,0.15,8.82
data/TSP/implosion/550.tsp,0.10400000000000001,0.33,18.24
data/TSP/implosion/551.tsp,0.073,0.08,4.97
data/TSP/implosion/552.tsp,0.084,0.23,9.04
data/TSP/implosion/553.tsp,0.11,0.34,18.64
data/TSP/implosion/554.tsp,0.134,0.36,17.47
data/TSP/implosion/555.tsp,0.064,0.11,4.41
data/TSP/implosion/556.tsp,0.09,0.22,8.73
data/TSP/implosion/557.tsp,0.054000000000000006,0.09,4.73
data/TSP/implosion/558.tsp,0.037000000000000005,0.07,3.44
data/TSP/implosion/559.tsp,0.034,0.03,2.79
data/TSP/implosion/56.tsp,0.125,0.06,3.42
data/TSP/implosion/560.tsp,0.086,0.25,11.58
data/TSP/implosion/561.tsp,0.057,0.12,4.24
data/TSP/implosion/562.tsp,0.025,0.04,2.84
data/TSP/implosion/563.tsp,0.11199999999999999,0.33,19.87
data/TSP/implosion/564.tsp,0.047,0.11,4.56
data/TSP/implosion/565.tsp,0.05,0.1,6.31
data/TSP/implosion/566.tsp,0.053,0.12,5.23
data/TSP/implosion/567.tsp,0.055999999999999994,0.12,3.76
data/TSP/implosion/568.tsp,0.047,0.12,5.31
data/TSP/implosion/569.tsp,0.061,0.15,5.98
data/TSP/implosion/57.tsp,0.039,0.06,3.28
data/TSP/implosion/570.tsp,0.055999999999999994,0.13,5.87
data/TSP/implosion/571.tsp,0.09,0.26,18.91
data/TSP/implosion/572.tsp,0.095,0.27,15.63
data/TSP/implosion/573.tsp,0.043,0.07,3.95
data/TSP/implosion/574.tsp,0.07,0.18,8.52
data/TSP/implosion/575.tsp,0.034,0.05,2.68
data/TSP/implosion/576.tsp,0.042,0.08,3.24
data/TSP/implosion/577.tsp,0.048,0.12,5.1
data/TSP/implosion/578.tsp,0.079,0.25,10.09
data/TSP/implosion/579.tsp,0.053,0.12,5.75
data/TSP/implosion/58.tsp,0.040999999999999995,0.09,4.77
data/TSP/implosion/580.tsp,0.046,0.06,5.23
data/TSP/implosion/581.tsp,0.044000000000000004,0.11,4.19
data/TSP/implosion/582.tsp,0.092,0.26,11.21
data/TSP/implosion/583.tsp,0.059000000000000004,0.11,6.85
data/TSP/implosion/584.tsp,0.048,0.09,4.49
data/TSP/implosion/585.tsp,0.094,0.25,13.35
data/TSP/implosion/586.tsp,0.08,0.2,7.74
data/TSP/implosion/587.tsp,0.026000000000000002,0.04,2.05
data/TSP/implosion/588.tsp,0.042,0.09,3.94
data/TSP/implosion/589.tsp,0.051,0.11,5.49
data/TSP/implosion/59.tsp,0.057999999999999996,0.1,5.59
data/TSP/implosion/590.tsp,0.057,0.12,5.19
data/TSP/implosion/591.tsp,0.044000000000000004,0.05,3.16
data/TSP/implosion/592.tsp,0.040999999999999995,0.08,4.36
data/TSP/implosion/593.tsp,0.066,0.15,7.08
data/TSP/implosion/594.tsp,0.042,0.05,4.17
data/TSP/implosion/595.tsp,0.11599999999999999,0.38,18.2
data/TSP/implosion/596.tsp,0.059000000000000004,0.09,3.83
data/TSP/implosion/597.tsp,0.044000000000000004,0.07,3.41
data/TSP/implosion/598.tsp,0.062,0.13,7.49
data/TSP/implosion/599.tsp,0.040999999999999995,0.07,4.53
data/TSP/implosion/6.tsp,0.131,0.26,12.69
data/TSP/implosion/60.tsp,0.076,0.21,8.02
data/TSP/implosion/600.tsp,0.113,0.37,21.22
data/TSP/implosion/601.tsp,0.07,0.17,8.48
data/TSP/implosion/602.tsp,0.079,0.19,7.43
data/TSP/implosion/603.tsp,0.043,0.08,4.05
data/TSP/implosion/604.tsp,0.033,0.06,2.88
data/TSP/implosion/605.tsp,0.032,0.04,2.47
data/TSP/implosion/606.tsp,0.107,0.33,20.91
data/TSP/implosion/607.tsp,0.095,0.25,10.21
data/TSP/implosion/608.tsp,0.10300000000000001,0.32,13.55
data/TSP/implosion/609.tsp,0.106,0.3,14.99
data/TSP/implosion/61.tsp,0.052000000000000005,0.09,4.63
data/TSP/implosion/610.tsp,0.107,0.22,13.81
data/TSP/implosion/611.tsp,0.11599999999999999,0.37,20.67
data/TSP/implosion/612.tsp,0.064,0.15,7.86
data/TSP/implosion/613.tsp,0.07200000000000001,0.22,7.43
data/TSP/implosion/614.tsp,0.07,0.17,7.28
data/TSP/implosion/615.tsp,0.063,0.12,8.24
data/TSP/implosion/616.tsp,0.083,0.23,15.96
data/TSP/implosion/617.tsp,0.046,0.06,4.28
data/TSP/implosion/618.tsp,0.046,0.12,5.63
data/TSP/implosion/619.tsp,0.03,0.05,2.56
data/TSP/implosion/62.tsp,0.046,0.1,3.96
data/TSP/implosion/620.tsp,0.07400000000000001,0.19,9.12
data/TSP/implosion/621.tsp,0.057,0.14,5.48
data/TSP/implosion/622.tsp,0.087,0.25,14.85
data/TSP/implosion/623.tsp,0.061,0.12,6.14
data/TSP/implosion/624.tsp,0.055999999999999994,0.12,4.98
data/TSP/implosion/625.tsp,0.046,0.09,5.4
data/TSP/implosion/626.tsp,0.08199999999999999,0.16,9.8
data/TSP/implosion/627.tsp,0.069,0.17,6.97
data/TSP/implosion/628.tsp,0.05,0.11,5.45
data/TSP/implosion/629.tsp,0.11199999999999999,0.31,14.76
data/TSP/implosion/63.tsp,0.11900000000000001,0.18,9.21
data/TSP/implosion/630.tsp,0.092,0.26,18.6
data/TSP/implosion/631.tsp,0.027999999999999997,0.04,2.57
data/TSP/implosion/632.tsp,0.084,0.23,12.86
data/TSP/implosion/633.tsp,0.122,0.38,19.4
data/TSP/implosion/634.tsp,0.061,0.13,5.49
data/TSP/implosion/635.tsp,0.05,0.1,5.22
data/TSP/implosion/636.tsp,0.047,0.11,5.38
data/TSP/implosion/637.tsp,0.044000000000000004,0.08,3.33
data/TSP/implosion/638.tsp,0.048,0.08,5.52
data/TSP/implosion/639.tsp,0.059000000000000004,0.18,6.11
data/TSP/implosion/64.tsp,0.035,0.05,2.64
data/TSP/implosion/640.tsp,0.05,0.11,5.47
data/TSP/implosion/641.tsp,0.036000000000000004,0.05,3.12
data/TSP/implosion/642.tsp,0.026000000000000002,0.04,2.55
data/TSP/implosion/643.tsp,0.028999999999999998,0.06,2.96
data/TSP/implosion/644.tsp,0.083,0.21,10.41
data/TSP/implosion/645.tsp,0.065,0.14,11.12
data/TSP/implosion/646.tsp,0.054000000000000006,0.13,5.69
data/TSP/implosion/647.tsp,0.08199999999999999,0.24,12.21
data/TSP/implosion/648.tsp,0.11599999999999999,0.35,22.74
data/TSP/implosion/649.tsp,0.036000000000000004,0.07,3.05
data/TSP/implosion/65.tsp,0.048,0.11,4.36
data/TSP/implosion/650.tsp,0.076,0.19,11.08
data/TSP/implosion/651.tsp,0.06,0.14,7.2
data/TSP/implosion/652.tsp,0.036000000000000004,0.06,2.81
data/TSP/implosion/653.tsp,0.094,0.25,12.46
data/TSP/implosion/654.tsp,0.075,0.16,8.24
data/TSP/implosion/655.tsp,0.035,0.06,3.48
data/TSP/implosion/656.tsp,0.032,0.03,2.69
data/TSP/implosion/657.tsp,0.062,0.15,7.47
data/TSP/implosion/658.tsp,0.044000000000000004,0.05,3.14
data/TSP/implosion/659.tsp,0.086,0.29,13.79
data/TSP/implosion/66.tsp,0.126,0.27,12.92
data/TSP/implosion/660.tsp,0.028999999999999998,0.04,2.37
data/TSP/implosion/661.tsp,0.051,0.11,6.71
data/TSP/implosion/662.tsp,0.126,0.33,17.08
data/TSP/implosion/663.tsp,0.08,0.18,8.26
data/TSP/implosion/664.tsp,0.106,0.24,14.78
data/TSP/implosion/665.tsp,0.051,0.09,3.31
data/TSP/implosion/666.tsp,0.08199999999999999,0.13,10.65
data/TSP/implosion/667.tsp,0.07,0.11,5.17
data/TSP/implosion/668.tsp,0.11599999999999999,0.28,11.4
data/TSP/implosion/669.tsp,0.13699999999999998,0.31,13.82
data/TSP/implosion/67.tsp,0.035,0.03,3.9
data/TSP/implosion/670.tsp,0.031,0.06,3.04
data/TSP/implosion/671.tsp,0.057999999999999996,0.14,5.03
data/TSP/implosion/672.tsp,0.044000000000000004,0.04,3.61
data/TSP/implosion/673.tsp,0.063,0.07,4.19
data/TSP/implosion/674.tsp,0.051,0.07,4.6
data/TSP/implosion/675.tsp,0.09699999999999999,0.19,12.01
data/TSP/implosion/676.tsp,0.068,0.06,4.35
data/TSP/implosion/677.tsp,0.044000000000000004,0.05,4.01
data/TSP/implosion/678.tsp,0.032,0.03,2.74
data/TSP/implosion/679.tsp,0.025,0.02,2.36
data/TSP/implosion/68.tsp,0.045,0.07,3.93
data/TSP/implosion/680.tsp,0.057,0.08,5.49
data/TSP/implosion/681.tsp,0.06,0.1,6.76
data/TSP/implosion/682.tsp,0.042,0.05,4.02
data/TSP/implosion/683.tsp,0.094,0.28,13.44
data/TSP/implosion/684.tsp,0.046,0.05,3.93
data/TSP/implosion/685.tsp,0.174,0.07,3.83
data/TSP/implosion/686.tsp,0.05,0.06,4.32
data/TSP/implosion/687.tsp,0.11199999999999999,0.33,16.61
data/TSP/implosion/688.tsp,0.034,0.04,2.33
data/TSP/implosion/689.tsp,0.046,0.05,3.06
data/TSP/implosion/69.tsp,0.064,0.07,3.19
data/TSP/implosion/690.tsp,0.13,0.26,19.44
data/TSP/implosion/691.tsp,0.049,0.05,3.54
data/TSP/implosion/692.tsp,0.099,0.18,10.26
data/TSP/implosion/693.tsp,0.1,0.21,12.86
data/TSP/implosion/694.tsp,0.034,0.03,3.18
data/TSP/implosion/695.tsp,0.054000000000000006,0.09,5.24
data/TSP/implosion/696.tsp,0.11,0.25,15.43
data/TSP/implosion/697.tsp,0.054000000000000006,0.1,4.08
data/TSP/implosion/698.tsp,0.08900000000000001,0.18,11.99
data/TSP/implosion/699.tsp,0.11900000000000001,0.33,17.64
data/TSP/implosion/7.tsp,0.077,0.19,8.2
data/TSP/implosion/70.tsp,0.114,0.26,12.81
data/TSP/implosion/700.tsp,0.092,0.13,8.56
data/TSP/implosion/701.tsp,0.086,0.17,10.4
data/TSP/implosion/702.tsp,0.092,0.19,17.13
data/TSP/implosion/703.tsp,0.031,0.03,3.0
data/TSP/implosion/704.tsp,0.08800000000000001,0.19,7.07
data/TSP/implosion/705.tsp,0.057,0.07,4.0
data/TSP/implosion/706.tsp,0.075,0.13,8.23
data/TSP/implosion/707.tsp,0.106,0.21,12.3
data/TSP/implosion/708.tsp,0.071,0.13,7.57
data/TSP/implosion/709.tsp,0.048,0.07,4.46
data/TSP/implosion/71.tsp,0.122,0.26,21.4
data/TSP/implosion/710.tsp,0.040999999999999995,0.03,2.83
data/TSP/implosion/711.tsp,0.069,0.15,6.67
data/TSP/implosion/712.tsp,0.054000000000000006,0.06,5.36
data/TSP/implosion/713.tsp,0.077,0.17,7.13
data/TSP/implosion/714.tsp,0.11,0.21,11.99
data/TSP/implosion/715.tsp,0.08900000000000001,0.16,11.42
data/TSP/implosion/716.tsp,0.128,0.27,18.95
data/TSP/implosion/717.tsp,0.07,0.17,4.95
data/TSP/implosion/718.tsp,0.096,0.28,15.19
data/TSP/implosion/719.tsp,0.125,0.27,18.3
data/TSP/implosion/72.tsp,0.091,0.22,8.41
data/TSP/implosion/720.tsp,0.099,0.2,18.13
data/TSP/implosion/721.tsp,0.078,0.09,5.03
data/TSP/implosion/722.tsp,0.044000000000000004,0.04,3.2
data/TSP/implosion/723.tsp,0.11900000000000001,0.24,18.25
data/TSP/implosion/724.tsp,0.047,0.05,3.96
data/TSP/implosion/725.tsp,0.032,0.02,2.52
data/TSP/implosion/726.tsp,0.06,0.11,5.58
data/TSP/implosion/727.tsp,0.057999999999999996,0.14,4.56
data/TSP/implosion/728.tsp,0.11800000000000001,0.26,19.81
data/TSP/implosion/729.tsp,0.08,0.21,6.55
data/TSP/implosion/73.tsp,0.032,0.04,2.91
data/TSP/implosion/730.tsp,0.036000000000000004,0.04,2.92
data/TSP/implosion/731.tsp,0.08,0.15,7.52
data/TSP/implosion/732.tsp,0.028999999999999998,0.01,2.07
data/TSP/implosion/733.tsp,0.066,0.11,5.34
data/TSP/implosion/734.tsp,0.051,0.12,4.3
data/TSP/implosion/735.tsp,0.078,0.19,9.66
data/TSP/implosion/736.tsp,0.032,0.01,2.25
data/TSP/implosion/737.tsp,0.12300000000000001,0.29,18.91
data/TSP/implosion/738.tsp,0.062,0.1,7.03
data/TSP/implosion/739.tsp,0.055,0.07,3.82
data/TSP/implosion/74.tsp,0.151,0.27,14.58
data/TSP/implosion/740.tsp,0.14800000000000002,0.26,21.41
data/TSP/implosion/741.tsp,0.109,0.23,12.79
data/TSP/implosion/742.tsp,0.028999999999999998,0.02,2.24
data/TSP/implosion/743.tsp,0.03,0.05,2.72
data/TSP/implosion/744.tsp,0.03,0.04,2.39
data/TSP/implosion/745.tsp,0.039,0.05,3.37
data/TSP/implosion/746.tsp,0.11699999999999999,0.23,12.62
data/TSP/implosion/747.tsp,0.10099999999999999,0.16,10.09
data/TSP/implosion/748.tsp,0.057,0.06,4.89
data/TSP/implosion/749.tsp,0.10400000000000001,0.19,10.53
data/TSP/implosion/75.tsp,0.06,0.07,4.89
data/TSP/implosion/750.tsp,0.113,0.32,18.13
data/TSP/implosion/751.tsp,0.066,0.12,4.95
data/TSP/implosion/752.tsp,0.121,0.25,13.02
data/TSP/implosion/753.tsp,0.064,0.07,4.67
data/TSP/implosion/754.tsp,0.139,0.09,6.14
data/TSP/implosion/755.tsp,0.057999999999999996,0.06,3.8
data/TSP/implosion/756.tsp,0.129,0.17,9.96
data/TSP/implosion/757.tsp,0.05,0.04,3.19
data/TSP/implosion/758.tsp,0.141,0.24,16.75
data/TSP/implosion/759.tsp,0.038,0.02,2.13
data/TSP/implosion/76.tsp,0.048,0.02,2.21
data/TSP/implosion/760.tsp,0.057999999999999996,0.04,2.76
data/TSP/implosion/761.tsp,0.045,0.07,3.56
data/TSP/implosion/762.tsp,0.106,0.14,7.26
data/TSP/implosion/763.tsp,0.152,0.24,18.09
data/TSP/implosion/764.tsp,0.087,0.08,4.9
data/TSP/implosion/765.tsp,0.10800000000000001,0.18,12.73
data/TSP/implosion/766.tsp,0.09300000000000001,0.11,8.66
data/TSP/implosion/767.tsp,0.133,0.23,14.99
data/TSP/implosion/768.tsp,0.091,0.08,5.67
data/TSP/implosion/769.tsp,0.14,0.23,21.22
data/TSP/implosion/77.tsp,0.128,0.2,8.84
data/TSP/implosion/770.tsp,0.126,0.13,4.21
data/TSP/implosion/771.tsp,0.028999999999999998,0.02,2.53
data/TSP/implosion/772.tsp,0.039,0.09,4.07
data/TSP/implosion/773.tsp,0.364,0.04,2.3
data/TSP/implosion/774.tsp,0.129,0.3,14.7
data/TSP/implosion/775.tsp,0.10300000000000001,0.15,9.62
data/TSP/implosion/776.tsp,0.10099999999999999,0.18,8.16
data/TSP/implosion/777.tsp,0.049,0.04,3.59
data/TSP/implosion/778.tsp,0.158,0.05,3.84
data/TSP/implosion/779.tsp,0.07200000000000001,0.08,5.31
data/TSP/implosion/78.tsp,0.109,0.18,10.57
data/TSP/implosion/780.tsp,0.037000000000000005,0.03,3.74
data/TSP/implosion/781.tsp,0.08199999999999999,0.13,8.83
data/TSP/implosion/782.tsp,0.079,0.13,10.51
data/TSP/implosion/783.tsp,0.095,0.16,10.85
data/TSP/implosion/784.tsp,0.13699999999999998,0.35,16.15
data/TSP/implosion/785.tsp,0.091,0.21,7.56
data/TSP/implosion/786.tsp,0.06,0.04,3.53
data/TSP/implosion/787.tsp,0.073,0.08,5.91
data/TSP/implosion/788.tsp,0.053,0.07,4.25
data/TSP/implosion/789.tsp,0.10400000000000001,0.19,12.58
data/TSP/implosion/79.tsp,0.191,0.23,15.09
data/TSP/implosion/790.tsp,0.13,0.46,35.03
data/TSP/implosion/791.tsp,0.11900000000000001,0.36,25.32
data/TSP/implosion/792.tsp,0.125,0.39,18.93
data/TSP/implosion/793.tsp,0.068,0.2,16.67
data/TSP/implosion/794.tsp,0.122,0.46,29.02
data/TSP/implosion/795.tsp,0.10300000000000001,0.34,16.49
data/TSP/implosion/796.tsp,0.068,0.11,8.55
data/TSP/implosion/797.tsp,0.031,0.03,2.91
data/TSP/implosion/798.tsp,0.035,0.03,3.19
data/TSP/implosion/799.tsp,0.134,0.06,5.49
data/TSP/implosion/8.tsp,0.124,0.26,14.54
data/TSP/implosion/80.tsp,0.032,0.04,3.25
data/TSP/implosion/800.tsp,0.09300000000000001,0.28,16.26
data/TSP/implosion/801.tsp,0.033,0.04,3.74
data/TSP/implosion/802.tsp,0.044000000000000004,0.06,5.18
data/TSP/implosion/803.tsp,0.128,0.38,24.9
data/TSP/implosion/804.tsp,0.059000000000000004,0.1,6.71
data/TSP/implosion/805.tsp,0.099,0.28,18.2
data/TSP/implosion/806.tsp,0.102,0.29,19.74
data/TSP/implosion/807.tsp,0.086,0.27,15.66
data/TSP/implosion/808.tsp,0.059000000000000004,0.15,7.72
data/TSP/implosion/809.tsp,0.063,0.13,6.93
data/TSP/implosion/81.tsp,0.057,0.1,6.04
data/TSP/implosion/810.tsp,0.057,0.11,7.53
data/TSP/implosion/811.tsp,0.034,0.05,4.12
data/TSP/implosion/812.tsp,0.085,0.28,16.55
data/TSP/implosion/813.tsp,0.049,0.11,6.07
data/TSP/implosion/814.tsp,0.115,0.38,29.85
data/TSP/implosion/815.tsp,0.102,0.35,19.69
data/TSP/implosion/816.tsp,0.059000000000000004,0.13,7.4
data/TSP/implosion/817.tsp,0.07400000000000001,0.17,12.44
data/TSP/implosion/818.tsp,0.115,0.42,18.42
data/TSP/implosion/819.tsp,0.109,0.29,18.68
data/TSP/implosion/82.tsp,0.109,0.25,18.55
data/TSP/implosion/820.tsp,0.061,0.14,4.63
data/TSP/implosion/821.tsp,0.077,0.18,8.23
data/TSP/implosion/822.tsp,0.026000000000000002,0.02,2.16
data/TSP/implosion/823.tsp,0.075,0.17,7.76
data/TSP/implosion/824.tsp,0.065,0.11,7.69
data/TSP/implosion/825.tsp,0.124,0.27,13.81
data/TSP/implosion/826.tsp,0.039,0.05,3.26
data/TSP/implosion/827.tsp,0.09,0.17,8.09
data/TSP/implosion/828.tsp,0.026000000000000002,0.04,2.16
data/TSP/implosion/829.tsp,0.109,0.29,14.84
data/TSP/implosion/83.tsp,0.09300000000000001,0.19,14.17
data/TSP/implosion/830.tsp,0.046,0.06,3.35
data/TSP/implosion/831.tsp,0.113,0.23,18.42
data/TSP/implosion/832.tsp,0.038,0.04,3.87
data/TSP/implosion/833.tsp,0.10400000000000001,0.17,9.93
data/TSP/implosion/834.tsp,0.028999999999999998,0.02,2.2
data/TSP/implosion/835.tsp,0.075,0.17,6.05
data/TSP/implosion/836.tsp,0.098,0.2,13.61
data/TSP/implosion/837.tsp,0.045,0.04,3.3
data/TSP/implosion/838.tsp,0.11800000000000001,0.25,10.5
data/TSP/implosion/839.tsp,0.038,0.04,3.75
data/TSP/implosion/84.tsp,0.059000000000000004,0.09,5.39
data/TSP/implosion/840.tsp,0.10099999999999999,0.3,13.67
data/TSP/implosion/841.tsp,0.07400000000000001,0.13,8.98
data/TSP/implosion/842.tsp,0.068,0.18,7.58
data/TSP/implosion/843.tsp,0.078,0.21,9.18
data/TSP/implosion/844.tsp,0.042,0.04,2.94
data/TSP/implosion/845.tsp,0.092,0.17,12.58
data/TSP/implosion/846.tsp,0.113,0.24,20.5
data/TSP/implosion/847.tsp,0.113,0.25,20.14
data/TSP/implosion/848.tsp,0.083,0.15,7.21
data/TSP/implosion/849.tsp,0.068,0.1,6.84
data/TSP/implosion/85.tsp,0.13,0.23,13.72
data/TSP/implosion/850.tsp,0.129,0.21,13.46
data/TSP/implosion/851.tsp,0.055999999999999994,0.09,5.83
data/TSP/implosion/852.tsp,0.08199999999999999,0.1,5.26
data/TSP/implosion/853.tsp,0.07,0.08,5.07
data/TSP/implosion/854.tsp,0.071,0.1,5.74
data/TSP/implosion/855.tsp,0.024,0.02,1.98
data/TSP/implosion/856.tsp,0.066,0.13,6.18
data/TSP/implosion/857.tsp,0.06,0.08,5.27
data/TSP/implosion/858.tsp,0.059000000000000004,0.09,5.33
data/TSP/implosion/859.tsp,0.067,0.1,6.38
data/TSP/implosion/86.tsp,0.083,0.15,10.52
data/TSP/implosion/860.tsp,0.081,0.11,5.19
data/TSP/implosion/861.tsp,0.11599999999999999,0.22,14.41
data/TSP/implosion/862.tsp,0.109,0.23,14.36
data/TSP/implosion/863.tsp,0.038,0.04,3.03
data/TSP/implosion/864.tsp,0.053,0.1,4.46
data/TSP/implosion/865.tsp,0.094,0.28,14.96
data/TSP/implosion/866.tsp,0.043,0.05,4.01
data/TSP/implosion/867.tsp,0.031,0.02,2.39
data/TSP/implosion/868.tsp,0.057999999999999996,0.14,5.51
data/TSP/implosion/869.tsp,0.09,0.21,13.57
data/TSP/implosion/87.tsp,0.08,0.21,12.42
data/TSP/implosion/870.tsp,0.068,0.18,7.93
data/TSP/implosion/871.tsp,0.094,0.24,17.47
data/TSP/implosion/872.tsp,0.091,0.27,13.57
data/TSP/implosion/873.tsp,0.027000000000000003,0.02,2.15
data/TSP/implosion/874.tsp,0.08199999999999999,0.17,11.67
data/TSP/implosion/875.tsp,0.042,0.09,3.83
data/TSP/implosion/876.tsp,0.044000000000000004,0.1,3.66
data/TSP/implosion/877.tsp,0.115,0.25,14.77
data/TSP/implosion/878.tsp,0.069,0.12,7.25
data/TSP/implosion/879.tsp,0.043,0.04,4.1
data/TSP/implosion/88.tsp,0.121,0.27,19.74
data/TSP/implosion/880.tsp,0.087,0.09,7.15
data/TSP/implosion/881.tsp,0.043,0.05,4.28
data/TSP/implosion/882.tsp,0.08900000000000001,0.25,14.09
data/TSP/implosion/883.tsp,0.07400000000000001,0.2,9.33
data/TSP/implosion/884.tsp,0.066,0.17,7.28
data/TSP/implosion/885.tsp,0.071,0.2,13.93
data/TSP/implosion/886.tsp,0.11599999999999999,0.43,38.95
data/TSP/implosion/887.tsp,0.091,0.29,13.48
data/TSP/implosion/888.tsp,0.083,0.25,14.18
data/TSP/implosion/889.tsp,0.055,0.13,7.06
data/TSP/implosion/89.tsp,0.079,0.25,13.84
data/TSP/implosion/890.tsp,0.033,0.05,3.55
data/TSP/implosion/891.tsp,0.049,0.11,7.56
data/TSP/implosion/892.tsp,0.068,0.2,9.89
data/TSP/implosion/893.tsp,0.037000000000000005,0.06,3.95
data/TSP/implosion/894.tsp,0.040999999999999995,0.08,4.33
data/TSP/implosion/895.tsp,0.061,0.15,9.61
data/TSP/implosion/896.tsp,0.039,0.08,6.13
data/TSP/implosion/897.tsp,0.076,0.23,13.09
data/TSP/implosion/898.tsp,0.092,0.3,21.1
data/TSP/implosion/899.tsp,0.081,0.17,8.56
data/TSP/implosion/9.tsp,0.045,0.06,4.44
data/TSP/implosion/90.tsp,0.03,0.03,2.88
data/TSP/implosion/900.tsp,0.086,0.2,12.59
data/TSP/implosion/901.tsp,0.034,0.05,3.57
data/TSP/implosion/902.tsp,0.11800000000000001,0.36,16.65
data/TSP/implosion/903.tsp,0.094,0.3,16.89
data/TSP/implosion/904.tsp,0.034,0.05,3.82
data/TSP/implosion/905.tsp,0.084,0.26,15.03
data/TSP/implosion/906.tsp,0.035,0.04,3.78
data/TSP/implosion/907.tsp,0.071,0.21,15.75
data/TSP/implosion/908.tsp,0.067,0.09,8.05
data/TSP/implosion/909.tsp,0.04,0.05,3.99
data/TSP/implosion/91.tsp,0.156,0.26,14.28
data/TSP/implosion/910.tsp,0.095,0.35,17.96
data/TSP/implosion/911.tsp,0.079,0.23,18.32
data/TSP/implosion/912.tsp,0.094,0.26,17.01
data/TSP/implosion/913.tsp,0.076,0.22,20.66
data/TSP/implosion/914.tsp,0.071,0.2,14.15
data/TSP/implosion/915.tsp,0.024,0.03,3.48
data/TSP/implosion/916.tsp,0.026000000000000002,0.03,3.13
data/TSP/implosion/917.tsp,0.076,0.23,15.16
data/TSP/implosion/918.tsp,0.07200000000000001,0.2,9.44
data/TSP/implosion/919.tsp,0.076,0.19,14.86
data/TSP/implosion/92.tsp,0.113,0.4,28.42
data/TSP/implosion/920.tsp,0.11,0.34,17.15
data/TSP/implosion/921.tsp,0.139,0.39,24.67
data/TSP/implosion/922.tsp,0.047,0.08,5.23
data/TSP/implosion/923.tsp,0.048,0.11,5.81
data/TSP/implosion/924.tsp,0.039,0.08,3.85
data/TSP/implosion/925.tsp,0.06,0.11,5.39
data/TSP/implosion/926.tsp,0.105,0.31,16.33
data/TSP/implosion/927.tsp,0.033,0.04,3.75
data/TSP/implosion/928.tsp,0.077,0.17,12.89
data/TSP/implosion/929.tsp,0.065,0.17,13.0
data/TSP/implosion/93.tsp,0.10300000000000001,0.39,14.56
