name,Phiera_time
data/TSP/implosion/54.tsp,0.03
data/TSP/implosion/540.tsp,0.038
data/TSP/implosion/541.tsp,0.037
data/TSP/implosion/542.tsp,0.06
data/TSP/implosion/543.tsp,0.046
data/TSP/implosion/544.tsp,0.047
data/TSP/implosion/545.tsp,0.091
data/TSP/implosion/546.tsp,0.026
data/TSP/implosion/547.tsp,0.099
data/TSP/implosion/548.tsp,0.039
data/TSP/implosion/549.tsp,0.028
data/TSP/implosion/55.tsp,0.077
data/TSP/implosion/550.tsp,0.103
data/TSP/implosion/551.tsp,0.039
data/TSP/implosion/552.tsp,0.078
data/TSP/implosion/553.tsp,0.1
data/TSP/implosion/554.tsp,0.107
data/TSP/implosion/555.tsp,0.044
data/TSP/implosion/556.tsp,0.081
data/TSP/implosion/557.tsp,0.042
data/TSP/implosion/558.tsp,0.037
data/TSP/implosion/559.tsp,0.027
data/TSP/implosion/56.tsp,0.034
data/TSP/implosion/560.tsp,0.076
data/TSP/implosion/561.tsp,0.051
data/TSP/implosion/562.tsp,0.027
data/TSP/implosion/563.tsp,0.111
data/TSP/implosion/564.tsp,0.045
data/TSP/implosion/565.tsp,0.076
data/TSP/implosion/566.tsp,0.049
data/TSP/implosion/567.tsp,0.051
data/TSP/implosion/568.tsp,0.046
data/TSP/implosion/569.tsp,0.057
data/TSP/implosion/57.tsp,0.033
data/TSP/implosion/570.tsp,0.05
data/TSP/implosion/571.tsp,0.086
data/TSP/implosion/572.tsp,0.086
data/TSP/implosion/573.tsp,0.034
data/TSP/implosion/574.tsp,0.07
data/TSP/implosion/575.tsp,0.028
data/TSP/implosion/576.tsp,0.059
data/TSP/implosion/577.tsp,0.046
data/TSP/implosion/578.tsp,0.082
data/TSP/implosion/579.tsp,0.053
data/TSP/implosion/58.tsp,0.049
data/TSP/implosion/580.tsp,0.052
data/TSP/implosion/581.tsp,0.045
data/TSP/implosion/582.tsp,0.083
data/TSP/implosion/583.tsp,0.052
data/TSP/implosion/584.tsp,0.039
data/TSP/implosion/585.tsp,0.089
data/TSP/implosion/586.tsp,0.072
data/TSP/implosion/587.tsp,0.026
data/TSP/implosion/588.tsp,0.04
data/TSP/implosion/589.tsp,0.044
data/TSP/implosion/59.tsp,0.057
data/TSP/implosion/590.tsp,0.048
data/TSP/implosion/591.tsp,0.031
data/TSP/implosion/592.tsp,0.038
data/TSP/implosion/593.tsp,0.06
data/TSP/implosion/594.tsp,0.04
data/TSP/implosion/595.tsp,0.111
data/TSP/implosion/596.tsp,0.042
data/TSP/implosion/597.tsp,0.036
data/TSP/implosion/598.tsp,0.069
data/TSP/implosion/599.tsp,0.042
data/TSP/implosion/6.tsp,0.092
data/TSP/implosion/60.tsp,0.081
data/TSP/implosion/600.tsp,0.127
data/TSP/implosion/601.tsp,0.062
data/TSP/implosion/602.tsp,0.07
data/TSP/implosion/603.tsp,0.039
data/TSP/implosion/604.tsp,0.027
data/TSP/implosion/605.tsp,0.025
data/TSP/implosion/606.tsp,0.102
data/TSP/implosion/607.tsp,0.086
data/TSP/implosion/608.tsp,0.097
data/TSP/implosion/609.tsp,0.098
data/TSP/implosion/61.tsp,0.049
data/TSP/implosion/610.tsp,0.086
data/TSP/implosion/611.tsp,0.107
data/TSP/implosion/612.tsp,0.062
data/TSP/implosion/613.tsp,0.065
data/TSP/implosion/614.tsp,0.067
data/TSP/implosion/615.tsp,0.057
data/TSP/implosion/616.tsp,0.076
data/TSP/implosion/617.tsp,0.05
data/TSP/implosion/618.tsp,0.048
data/TSP/implosion/619.tsp,0.034
data/TSP/implosion/62.tsp,0.044
data/TSP/implosion/620.tsp,0.07
data/TSP/implosion/621.tsp,0.058
data/TSP/implosion/622.tsp,0.087
data/TSP/implosion/623.tsp,0.056
data/TSP/implosion/624.tsp,0.048
data/TSP/implosion/625.tsp,0.043
data/TSP/implosion/626.tsp,0.074
data/TSP/implosion/627.tsp,0.063
data/TSP/implosion/628.tsp,0.043
data/TSP/implosion/629.tsp,0.092
data/TSP/implosion/63.tsp,0.065
data/TSP/implosion/630.tsp,0.092
data/TSP/implosion/631.tsp,0.027
data/TSP/implosion/632.tsp,0.088
data/TSP/implosion/633.tsp,0.122
data/TSP/implosion/634.tsp,0.064
data/TSP/implosion/635.tsp,0.05
data/TSP/implosion/636.tsp,0.061
data/TSP/implosion/637.tsp,0.048
data/TSP/implosion/638.tsp,0.053
data/TSP/implosion/639.tsp,0.07
data/TSP/implosion/64.tsp,0.031
data/TSP/implosion/640.tsp,0.048
data/TSP/implosion/641.tsp,0.042
data/TSP/implosion/642.tsp,0.027
data/TSP/implosion/643.tsp,0.03
data/TSP/implosion/644.tsp,0.09
data/TSP/implosion/645.tsp,0.065
data/TSP/implosion/646.tsp,0.058
data/TSP/implosion/647.tsp,0.091
data/TSP/implosion/648.tsp,0.121
data/TSP/implosion/649.tsp,0.042
data/TSP/implosion/65.tsp,0.051
data/TSP/implosion/650.tsp,0.083
data/TSP/implosion/651.tsp,0.061
data/TSP/implosion/652.tsp,0.031
data/TSP/implosion/653.tsp,0.086
data/TSP/implosion/654.tsp,0.065
data/TSP/implosion/655.tsp,0.032
data/TSP/implosion/656.tsp,0.029
data/TSP/implosion/657.tsp,0.066
data/TSP/implosion/658.tsp,0.053
data/TSP/implosion/659.tsp,0.133
data/TSP/implosion/66.tsp,0.168
data/TSP/implosion/660.tsp,0.031
data/TSP/implosion/661.tsp,0.049
data/TSP/implosion/662.tsp,0.118
data/TSP/implosion/663.tsp,0.069
data/TSP/implosion/664.tsp,0.083
data/TSP/implosion/665.tsp,0.042
data/TSP/implosion/666.tsp,0.068
data/TSP/implosion/667.tsp,0.053
data/TSP/implosion/668.tsp,0.093
data/TSP/implosion/669.tsp,0.107
data/TSP/implosion/67.tsp,0.031
data/TSP/implosion/670.tsp,0.031
data/TSP/implosion/671.tsp,0.054
data/TSP/implosion/672.tsp,0.041
data/TSP/implosion/673.tsp,0.058
data/TSP/implosion/674.tsp,0.052
data/TSP/implosion/675.tsp,0.132
data/TSP/implosion/676.tsp,0.105
data/TSP/implosion/677.tsp,0.059
data/TSP/implosion/678.tsp,0.043
data/TSP/implosion/679.tsp,0.034
data/TSP/implosion/68.tsp,0.048
data/TSP/implosion/680.tsp,0.059
data/TSP/implosion/681.tsp,0.06
data/TSP/implosion/682.tsp,0.044
data/TSP/implosion/683.tsp,0.097
data/TSP/implosion/684.tsp,0.047
data/TSP/implosion/685.tsp,0.064
data/TSP/implosion/686.tsp,0.048
data/TSP/implosion/687.tsp,0.104
data/TSP/implosion/688.tsp,0.025
data/TSP/implosion/689.tsp,0.035
data/TSP/implosion/69.tsp,0.045
data/TSP/implosion/690.tsp,0.12
data/TSP/implosion/691.tsp,0.049
data/TSP/implosion/692.tsp,0.094
data/TSP/implosion/693.tsp,0.104
data/TSP/implosion/694.tsp,0.031
data/TSP/implosion/695.tsp,0.051
data/TSP/implosion/696.tsp,0.121
data/TSP/implosion/697.tsp,0.057
data/TSP/implosion/698.tsp,0.087
data/TSP/implosion/699.tsp,0.106
data/TSP/implosion/7.tsp,0.071
data/TSP/implosion/70.tsp,0.11
data/TSP/implosion/700.tsp,0.079
data/TSP/implosion/701.tsp,0.084
data/TSP/implosion/702.tsp,0.095
data/TSP/implosion/703.tsp,0.031
data/TSP/implosion/704.tsp,0.087
data/TSP/implosion/705.tsp,0.053
data/TSP/implosion/706.tsp,0.108
data/TSP/implosion/707.tsp,0.099
data/TSP/implosion/708.tsp,0.072
data/TSP/implosion/709.tsp,0.052
data/TSP/implosion/71.tsp,0.125
data/TSP/implosion/710.tsp,0.04
data/TSP/implosion/711.tsp,0.083
data/TSP/implosion/712.tsp,0.059
data/TSP/implosion/713.tsp,0.064
data/TSP/implosion/714.tsp,0.106
data/TSP/implosion/715.tsp,0.077
data/TSP/implosion/716.tsp,0.106
data/TSP/implosion/717.tsp,0.064
data/TSP/implosion/718.tsp,0.086
data/TSP/implosion/719.tsp,0.106
data/TSP/implosion/72.tsp,0.084
data/TSP/implosion/720.tsp,0.098
data/TSP/implosion/721.tsp,0.071
data/TSP/implosion/722.tsp,0.045
data/TSP/implosion/723.tsp,0.116
data/TSP/implosion/724.tsp,0.043
data/TSP/implosion/725.tsp,0.029
data/TSP/implosion/726.tsp,0.073
data/TSP/implosion/727.tsp,0.064
data/TSP/implosion/728.tsp,0.113
data/TSP/implosion/729.tsp,0.076
data/TSP/implosion/73.tsp,0.031
data/TSP/implosion/730.tsp,0.032
data/TSP/implosion/731.tsp,0.072
data/TSP/implosion/732.tsp,0.03
data/TSP/implosion/733.tsp,0.088
data/TSP/implosion/734.tsp,0.06
data/TSP/implosion/735.tsp,0.078
data/TSP/implosion/736.tsp,0.029
data/TSP/implosion/737.tsp,0.111
data/TSP/implosion/738.tsp,0.068
data/TSP/implosion/739.tsp,0.059
data/TSP/implosion/74.tsp,0.121
data/TSP/implosion/740.tsp,0.121
data/TSP/implosion/741.tsp,0.114
data/TSP/implosion/742.tsp,0.025
data/TSP/implosion/743.tsp,0.029
data/TSP/implosion/744.tsp,0.038
data/TSP/implosion/745.tsp,0.046
data/TSP/implosion/746.tsp,0.105
data/TSP/implosion/747.tsp,0.084
data/TSP/implosion/748.tsp,0.058
data/TSP/implosion/749.tsp,0.101
data/TSP/implosion/75.tsp,0.052
data/TSP/implosion/750.tsp,0.108
data/TSP/implosion/751.tsp,0.058
data/TSP/implosion/752.tsp,0.099
data/TSP/implosion/753.tsp,0.059
data/TSP/implosion/754.tsp,0.065
data/TSP/implosion/755.tsp,0.048
data/TSP/implosion/756.tsp,0.083
data/TSP/implosion/757.tsp,0.039
data/TSP/implosion/758.tsp,0.096
data/TSP/implosion/759.tsp,0.026
data/TSP/implosion/76.tsp,0.026
data/TSP/implosion/760.tsp,0.033
data/TSP/implosion/761.tsp,0.041
data/TSP/implosion/762.tsp,0.075
data/TSP/implosion/763.tsp,0.121
data/TSP/implosion/764.tsp,0.053
data/TSP/implosion/765.tsp,0.091
data/TSP/implosion/766.tsp,0.074
data/TSP/implosion/767.tsp,0.097
data/TSP/implosion/768.tsp,0.059
data/TSP/implosion/769.tsp,0.103
data/TSP/implosion/77.tsp,0.088
data/TSP/implosion/770.tsp,0.051
data/TSP/implosion/771.tsp,0.025
data/TSP/implosion/772.tsp,0.037
data/TSP/implosion/773.tsp,0.022
data/TSP/implosion/774.tsp,0.099
data/TSP/implosion/775.tsp,0.075
data/TSP/implosion/776.tsp,0.079
data/TSP/implosion/777.tsp,0.035
data/TSP/implosion/778.tsp,0.039
data/TSP/implosion/779.tsp,0.053
data/TSP/implosion/78.tsp,0.086
data/TSP/implosion/780.tsp,0.036
data/TSP/implosion/781.tsp,0.073
data/TSP/implosion/782.tsp,0.084
data/TSP/implosion/783.tsp,0.079
data/TSP/implosion/784.tsp,0.104
data/TSP/implosion/785.tsp,0.065
data/TSP/implosion/786.tsp,0.037
data/TSP/implosion/787.tsp,0.053
data/TSP/implosion/788.tsp,0.052
data/TSP/implosion/789.tsp,0.089
data/TSP/implosion/79.tsp,0.071
data/TSP/implosion/790.tsp,0.113
data/TSP/implosion/791.tsp,0.105
data/TSP/implosion/792.tsp,0.106
data/TSP/implosion/793.tsp,0.072
data/TSP/implosion/794.tsp,0.112
data/TSP/implosion/795.tsp,0.093
data/TSP/implosion/796.tsp,0.079
data/TSP/implosion/797.tsp,0.028
data/TSP/implosion/798.tsp,0.035
data/TSP/implosion/799.tsp,0.037
data/TSP/implosion/8.tsp,0.083
data/TSP/implosion/80.tsp,0.029
data/TSP/implosion/800.tsp,0.11
data/TSP/implosion/801.tsp,0.032
data/TSP/implosion/802.tsp,0.051
data/TSP/implosion/803.tsp,0.102
data/TSP/implosion/804.tsp,0.048
data/TSP/implosion/805.tsp,0.08
data/TSP/implosion/806.tsp,0.089
data/TSP/implosion/807.tsp,0.078
data/TSP/implosion/808.tsp,0.053
data/TSP/implosion/809.tsp,0.053
data/TSP/implosion/81.tsp,0.055
data/TSP/implosion/810.tsp,0.063
data/TSP/implosion/811.tsp,0.03
data/TSP/implosion/812.tsp,0.078
data/TSP/implosion/813.tsp,0.041
data/TSP/implosion/814.tsp,0.109
data/TSP/implosion/815.tsp,0.117
data/TSP/implosion/816.tsp,0.062
data/TSP/implosion/817.tsp,0.068
data/TSP/implosion/818.tsp,0.108
data/TSP/implosion/819.tsp,0.095
data/TSP/implosion/82.tsp,0.119
data/TSP/implosion/820.tsp,0.057
data/TSP/implosion/821.tsp,0.074
data/TSP/implosion/822.tsp,0.029
data/TSP/implosion/823.tsp,0.078
data/TSP/implosion/824.tsp,0.061
data/TSP/implosion/825.tsp,0.102
data/TSP/implosion/826.tsp,0.038
data/TSP/implosion/827.tsp,0.084
data/TSP/implosion/828.tsp,0.026
data/TSP/implosion/829.tsp,0.09
data/TSP/implosion/83.tsp,0.097
data/TSP/implosion/830.tsp,0.045
data/TSP/implosion/831.tsp,0.108
data/TSP/implosion/832.tsp,0.044
data/TSP/implosion/833.tsp,0.094
data/TSP/implosion/834.tsp,0.032
data/TSP/implosion/835.tsp,0.07
data/TSP/implosion/836.tsp,0.102
data/TSP/implosion/837.tsp,0.039
data/TSP/implosion/838.tsp,0.11
data/TSP/implosion/839.tsp,0.044
data/TSP/implosion/84.tsp,0.057
data/TSP/implosion/840.tsp,0.107
data/TSP/implosion/841.tsp,0.074
data/TSP/implosion/842.tsp,0.069
data/TSP/implosion/843.tsp,0.078
data/TSP/implosion/844.tsp,0.039
data/TSP/implosion/845.tsp,0.083
data/TSP/implosion/846.tsp,0.115
data/TSP/implosion/847.tsp,0.11
data/TSP/implosion/848.tsp,0.088
data/TSP/implosion/849.tsp,0.069
data/TSP/implosion/85.tsp,0.12
data/TSP/implosion/850.tsp,0.096
data/TSP/implosion/851.tsp,0.049
data/TSP/implosion/852.tsp,0.067
data/TSP/implosion/853.tsp,0.054
data/TSP/implosion/854.tsp,0.062
data/TSP/implosion/855.tsp,0.025
data/TSP/implosion/856.tsp,0.061
data/TSP/implosion/857.tsp,0.055
data/TSP/implosion/858.tsp,0.07
data/TSP/implosion/859.tsp,0.062
data/TSP/implosion/86.tsp,0.082
data/TSP/implosion/860.tsp,0.064
data/TSP/implosion/861.tsp,0.099
data/TSP/implosion/862.tsp,0.091
data/TSP/implosion/863.tsp,0.034
data/TSP/implosion/864.tsp,0.051
data/TSP/implosion/865.tsp,0.108
data/TSP/implosion/866.tsp,0.045
data/TSP/implosion/867.tsp,0.034
data/TSP/implosion/868.tsp,0.057
data/TSP/implosion/869.tsp,0.072
data/TSP/implosion/87.tsp,0.07
data/TSP/implosion/870.tsp,0.063
data/TSP/implosion/871.tsp,0.094
data/TSP/implosion/872.tsp,0.094
data/TSP/implosion/873.tsp,0.023
data/TSP/implosion/874.tsp,0.08
data/TSP/implosion/875.tsp,0.041
data/TSP/implosion/876.tsp,0.038
data/TSP/implosion/877.tsp,0.086
data/TSP/implosion/878.tsp,0.077
data/TSP/implosion/879.tsp,0.042
data/TSP/implosion/88.tsp,0.118
data/TSP/implosion/880.tsp,0.086
data/TSP/implosion/881.tsp,0.047
data/TSP/implosion/882.tsp,0.111
data/TSP/implosion/883.tsp,0.093
data/TSP/implosion/884.tsp,0.083
data/TSP/implosion/885.tsp,0.071
data/TSP/implosion/886.tsp,0.113
data/TSP/implosion/887.tsp,0.09
data/TSP/implosion/888.tsp,0.087
data/TSP/implosion/889.tsp,0.06
data/TSP/implosion/89.tsp,0.085
data/TSP/implosion/890.tsp,0.032
data/TSP/implosion/891.tsp,0.068
data/TSP/implosion/892.tsp,0.09
data/TSP/implosion/893.tsp,0.054
data/TSP/implosion/894.tsp,0.044
data/TSP/implosion/895.tsp,0.061
data/TSP/implosion/896.tsp,0.043
data/TSP/implosion/897.tsp,0.078
data/TSP/implosion/898.tsp,0.096
data/TSP/implosion/899.tsp,0.069
data/TSP/implosion/9.tsp,0.039
data/TSP/implosion/90.tsp,0.025
data/TSP/implosion/900.tsp,0.074
data/TSP/implosion/901.tsp,0.037
data/TSP/implosion/902.tsp,0.135
data/TSP/implosion/903.tsp,0.097
data/TSP/implosion/904.tsp,0.035
data/TSP/implosion/905.tsp,0.081
data/TSP/implosion/906.tsp,0.03
data/TSP/implosion/907.tsp,0.073
data/TSP/implosion/908.tsp,0.066
data/TSP/implosion/909.tsp,0.033
data/TSP/implosion/91.tsp,0.08
data/TSP/implosion/910.tsp,0.101
data/TSP/implosion/911.tsp,0.077
data/TSP/implosion/912.tsp,0.093
data/TSP/implosion/913.tsp,0.071
data/TSP/implosion/914.tsp,0.062
data/TSP/implosion/915.tsp,0.022
data/TSP/implosion/916.tsp,0.027
data/TSP/implosion/917.tsp,0.084
data/TSP/implosion/918.tsp,0.073
data/TSP/implosion/919.tsp,0.065
data/TSP/implosion/92.tsp,0.107
data/TSP/implosion/920.tsp,0.102
data/TSP/implosion/921.tsp,0.096
data/TSP/implosion/922.tsp,0.041
data/TSP/implosion/923.tsp,0.043
data/TSP/implosion/924.tsp,0.04
data/TSP/implosion/925.tsp,0.049
data/TSP/implosion/926.tsp,0.089
data/TSP/implosion/927.tsp,0.028
data/TSP/implosion/928.tsp,0.067
data/TSP/implosion/929.tsp,0.073
data/TSP/implosion/93.tsp,0.103
data/TSP/implosion/930.tsp,0.124
data/TSP/implosion/931.tsp,0.035
data/TSP/implosion/932.tsp,0.047
data/TSP/implosion/933.tsp,0.033
data/TSP/implosion/934.tsp,0.033
data/TSP/implosion/935.tsp,0.052
data/TSP/implosion/936.tsp,0.043
data/TSP/implosion/937.tsp,0.092
data/TSP/implosion/938.tsp,0.059
data/TSP/implosion/939.tsp,0.105
data/TSP/implosion/94.tsp,0.036
data/TSP/implosion/940.tsp,0.04
data/TSP/implosion/941.tsp,0.023
data/TSP/implosion/942.tsp,0.081
data/TSP/implosion/943.tsp,0.037
data/TSP/implosion/944.tsp,0.101
data/TSP/implosion/945.tsp,0.034
data/TSP/implosion/946.tsp,0.044
data/TSP/implosion/947.tsp,0.075
data/TSP/implosion/948.tsp,0.039
data/TSP/implosion/949.tsp,0.07
data/TSP/implosion/95.tsp,0.049
data/TSP/implosion/950.tsp,0.1
data/TSP/implosion/951.tsp,0.075
data/TSP/implosion/952.tsp,0.068
data/TSP/implosion/953.tsp,0.054
data/TSP/implosion/954.tsp,0.087
data/TSP/implosion/955.tsp,0.029
data/TSP/implosion/956.tsp,0.05
data/TSP/implosion/957.tsp,0.076
data/TSP/implosion/958.tsp,0.099
data/TSP/implosion/959.tsp,0.065
data/TSP/implosion/96.tsp,0.108
data/TSP/implosion/960.tsp,0.091
data/TSP/implosion/961.tsp,0.132
data/TSP/implosion/962.tsp,0.122
data/TSP/implosion/963.tsp,0.062
data/TSP/implosion/964.tsp,0.026
data/TSP/implosion/965.tsp,0.082
data/TSP/implosion/966.tsp,0.069
data/TSP/implosion/967.tsp,0.051
data/TSP/implosion/968.tsp,0.024
data/TSP/implosion/969.tsp,0.1
data/TSP/implosion/97.tsp,0.106
data/TSP/implosion/970.tsp,0.078
data/TSP/implosion/971.tsp,0.071
data/TSP/implosion/972.tsp,0.027
data/TSP/implosion/973.tsp,0.032
data/TSP/implosion/974.tsp,0.085
data/TSP/implosion/975.tsp,0.115
data/TSP/implosion/976.tsp,0.03
data/TSP/implosion/977.tsp,0.048
data/TSP/implosion/978.tsp,0.03
data/TSP/implosion/979.tsp,0.023
data/TSP/implosion/98.tsp,0.03
data/TSP/implosion/980.tsp,0.074
data/TSP/implosion/981.tsp,0.063
data/TSP/implosion/982.tsp,0.091
data/TSP/implosion/983.tsp,0.06
data/TSP/implosion/984.tsp,0.115
data/TSP/implosion/985.tsp,0.05
data/TSP/implosion/986.tsp,0.088
data/TSP/implosion/987.tsp,0.09
data/TSP/implosion/988.tsp,0.054
data/TSP/implosion/989.tsp,0.064
data/TSP/implosion/99.tsp,0.078
data/TSP/implosion/990.tsp,0.026
data/TSP/implosion/991.tsp,0.071
data/TSP/implosion/992.tsp,0.046
data/TSP/implosion/993.tsp,0.028
data/TSP/implosion/994.tsp,0.076
data/TSP/implosion/995.tsp,0.05
data/TSP/implosion/996.tsp,0.054
data/TSP/implosion/997.tsp,0.03
data/TSP/implosion/998.tsp,0.032
data/TSP/implosion/999.tsp,0.045
data/TSP/linearprojection/1.tsp,0.043
data/TSP/linearprojection/10.tsp,0.079
data/TSP/linearprojection/100.tsp,0.028
data/TSP/linearprojection/1000.tsp,0.099
data/TSP/linearprojection/101.tsp,0.056
data/TSP/linearprojection/102.tsp,0.034
data/TSP/linearprojection/103.tsp,0.067
data/TSP/linearprojection/104.tsp,0.092
data/TSP/linearprojection/105.tsp,0.04
data/TSP/linearprojection/106.tsp,0.11
data/TSP/linearprojection/107.tsp,0.092
data/TSP/linearprojection/108.tsp,0.035
data/TSP/linearprojection/109.tsp,0.034
data/TSP/linearprojection/11.tsp,0.033
data/TSP/linearprojection/110.tsp,0.068
data/TSP/linearprojection/111.tsp,0.119
data/TSP/linearprojection/112.tsp,0.114
data/TSP/linearprojection/113.tsp,0.07
data/TSP/linearprojection/114.tsp,0.106
data/TSP/linearprojection/115.tsp,0.039
data/TSP/linearprojection/116.tsp,0.114
data/TSP/linearprojection/117.tsp,0.065
data/TSP/linearprojection/118.tsp,0.031
data/TSP/linearprojection/119.tsp,0.101
data/TSP/linearprojection/12.tsp,0.043
data/TSP/linearprojection/120.tsp,0.088
data/TSP/linearprojection/121.tsp,0.034
data/TSP/linearprojection/122.tsp,0.072
data/TSP/linearprojection/123.tsp,0.139
data/TSP/linearprojection/124.tsp,0.064
data/TSP/linearprojection/125.tsp,0.066
data/TSP/linearprojection/126.tsp,0.071
data/TSP/linearprojection/127.tsp,0.056
data/TSP/linearprojection/128.tsp,0.029
data/TSP/linearprojection/129.tsp,0.108
data/TSP/linearprojection/13.tsp,0.055
data/TSP/linearprojection/130.tsp,0.061
data/TSP/linearprojection/131.tsp,0.116
data/TSP/linearprojection/132.tsp,0.032
data/TSP/linearprojection/133.tsp,0.108
data/TSP/linearprojection/134.tsp,0.028
data/TSP/linearprojection/135.tsp,0.102
data/TSP/linearprojection/136.tsp,0.094
data/TSP/linearprojection/137.tsp,0.105
data/TSP/linearprojection/138.tsp,0.109
data/TSP/linearprojection/139.tsp,0.058
data/TSP/linearprojection/14.tsp,0.086
data/TSP/linearprojection/140.tsp,0.097
data/TSP/linearprojection/141.tsp,0.106
data/TSP/linearprojection/142.tsp,0.045
data/TSP/linearprojection/143.tsp,0.026
data/TSP/linearprojection/144.tsp,0.099
data/TSP/linearprojection/145.tsp,0.056
data/TSP/linearprojection/146.tsp,0.106
data/TSP/linearprojection/147.tsp,0.042
data/TSP/linearprojection/148.tsp,0.023
data/TSP/linearprojection/149.tsp,0.077
data/TSP/linearprojection/15.tsp,0.036
data/TSP/linearprojection/150.tsp,0.107
data/TSP/linearprojection/151.tsp,0.063
data/TSP/linearprojection/152.tsp,0.049
data/TSP/linearprojection/153.tsp,0.065
data/TSP/linearprojection/154.tsp,0.048
data/TSP/linearprojection/155.tsp,0.075
data/TSP/linearprojection/156.tsp,0.033
data/TSP/linearprojection/157.tsp,0.053
data/TSP/linearprojection/158.tsp,0.026
data/TSP/linearprojection/159.tsp,0.102
data/TSP/linearprojection/16.tsp,0.119
data/TSP/linearprojection/160.tsp,0.082
data/TSP/linearprojection/161.tsp,0.033
data/TSP/linearprojection/162.tsp,0.086
data/TSP/linearprojection/163.tsp,0.091
data/TSP/linearprojection/164.tsp,0.043
data/TSP/linearprojection/165.tsp,0.057
data/TSP/linearprojection/166.tsp,0.078
data/TSP/linearprojection/167.tsp,0.031
data/TSP/linearprojection/168.tsp,0.051
data/TSP/linearprojection/169.tsp,0.071
data/TSP/linearprojection/17.tsp,0.098
data/TSP/linearprojection/170.tsp,0.076
data/TSP/linearprojection/171.tsp,0.1
data/TSP/linearprojection/172.tsp,0.103
data/TSP/linearprojection/173.tsp,0.033
data/TSP/linearprojection/174.tsp,0.069
data/TSP/linearprojection/175.tsp,0.027
data/TSP/linearprojection/176.tsp,0.025
data/TSP/linearprojection/177.tsp,0.083
data/TSP/linearprojection/178.tsp,0.085
data/TSP/linearprojection/179.tsp,0.029
data/TSP/linearprojection/18.tsp,0.06
data/TSP/linearprojection/180.tsp,0.062
data/TSP/linearprojection/181.tsp,0.072
data/TSP/linearprojection/182.tsp,0.09
data/TSP/linearprojection/183.tsp,0.044
data/TSP/linearprojection/184.tsp,0.075
data/TSP/linearprojection/185.tsp,0.075
data/TSP/linearprojection/186.tsp,0.034
data/TSP/linearprojection/187.tsp,0.072
data/TSP/linearprojection/188.tsp,0.034
data/TSP/linearprojection/189.tsp,0.094
data/TSP/linearprojection/19.tsp,0.128
data/TSP/linearprojection/190.tsp,0.052
data/TSP/linearprojection/191.tsp,0.048
data/TSP/linearprojection/192.tsp,0.11
data/TSP/linearprojection/193.tsp,0.047
data/TSP/linearprojection/194.tsp,0.07
data/TSP/linearprojection/195.tsp,0.08
data/TSP/linearprojection/196.tsp,0.035
data/TSP/linearprojection/197.tsp,0.104
data/TSP/linearprojection/198.tsp,0.035
data/TSP/linearprojection/199.tsp,0.096
data/TSP/linearprojection/2.tsp,0.047
data/TSP/linearprojection/20.tsp,0.059
data/TSP/linearprojection/200.tsp,0.05
data/TSP/linearprojection/201.tsp,0.031
data/TSP/linearprojection/202.tsp,0.029
data/TSP/linearprojection/203.tsp,0.047
data/TSP/linearprojection/204.tsp,0.085
data/TSP/linearprojection/205.tsp,0.104
data/TSP/linearprojection/206.tsp,0.068
data/TSP/linearprojection/207.tsp,0.072
data/TSP/linearprojection/208.tsp,0.027
data/TSP/linearprojection/209.tsp,0.076
data/TSP/linearprojection/21.tsp,0.05
data/TSP/linearprojection/210.tsp,0.123
data/TSP/linearprojection/211.tsp,0.052
data/TSP/linearprojection/212.tsp,0.088
data/TSP/linearprojection/213.tsp,0.091
data/TSP/linearprojection/214.tsp,0.025
data/TSP/linearprojection/215.tsp,0.057
data/TSP/linearprojection/216.tsp,0.065
data/TSP/linearprojection/217.tsp,0.107
data/TSP/linearprojection/218.tsp,0.047
data/TSP/linearprojection/219.tsp,0.078
data/TSP/linearprojection/22.tsp,0.094
data/TSP/linearprojection/220.tsp,0.173
data/TSP/linearprojection/221.tsp,0.082
data/TSP/linearprojection/222.tsp,0.107
data/TSP/linearprojection/223.tsp,0.09
data/TSP/linearprojection/224.tsp,0.038
data/TSP/linearprojection/225.tsp,0.09
data/TSP/linearprojection/226.tsp,0.161
data/TSP/linearprojection/227.tsp,0.033
data/TSP/linearprojection/228.tsp,0.126
data/TSP/linearprojection/229.tsp,0.053
data/TSP/linearprojection/23.tsp,0.108
data/TSP/linearprojection/230.tsp,0.121
data/TSP/linearprojection/231.tsp,0.042
data/TSP/linearprojection/232.tsp,0.075
data/TSP/linearprojection/233.tsp,0.128
data/TSP/linearprojection/234.tsp,0.101
data/TSP/linearprojection/235.tsp,0.083
data/TSP/linearprojection/236.tsp,0.112
data/TSP/linearprojection/237.tsp,0.053
data/TSP/linearprojection/238.tsp,0.052
data/TSP/linearprojection/239.tsp,0.045
data/TSP/linearprojection/24.tsp,0.072
data/TSP/linearprojection/240.tsp,0.083
data/TSP/linearprojection/241.tsp,0.065
data/TSP/linearprojection/242.tsp,0.1
data/TSP/linearprojection/243.tsp,0.096
data/TSP/linearprojection/244.tsp,0.065
data/TSP/linearprojection/245.tsp,0.054
data/TSP/linearprojection/246.tsp,0.073
data/TSP/linearprojection/247.tsp,0.045
data/TSP/linearprojection/248.tsp,0.06
data/TSP/linearprojection/249.tsp,0.065
data/TSP/linearprojection/25.tsp,0.062
data/TSP/linearprojection/250.tsp,0.08
data/TSP/linearprojection/251.tsp,0.06
data/TSP/linearprojection/252.tsp,0.07
